ID,Order_Confirmation_Point,Shop_List_Point,Location_Changed,Distance_Changed_KM
1551557519_124679871566759339,POINT(-73.608887 45.4984435),POINT(-73.608887 45.5403797),false,4.6631000020003386
1551557519_124679871566759339,POINT(-73.608887 45.4942634),POINT(-73.608887 45.5403797),false,5.127906644431266
1551557519_124679871566759339,POINT(-73.5746763 45.4984435),POINT(-73.5746763 45.4942634),false,0.46480664243114084
1551557519_124679871566759339,POINT(-73.5746763 45.4942634),POINT(-73.5746763 45.4942634),true,0.0
1551557519_124679871566759339,POINT(-73.608887 45.4984435),POINT(-73.5746763 45.4942634),false,2.7066833605708487
1551557519_124679871566759339,POINT(-73.608887 45.4942634),POINT(-73.5746763 45.4942634),false,2.6665740954229595
1551557519_124679871566759339,POINT(-73.5746763 45.4984435),POINT(-73.5857238 45.4942634),false,0.97851449719552119
1551557519_124679871566759339,POINT(-73.5746763 45.4942634),POINT(-73.5857238 45.4942634),false,0.86110420185984726
1551557519_124679871566759339,POINT(-73.608887 45.4984435),POINT(-73.5857238 45.4942634),false,1.8642759550431207
1551557519_124679871566759339,POINT(-73.608887 45.4942634),POINT(-73.5857238 45.4942634),false,1.8054699067784918
1551557519_124679871566759339,POINT(-73.5746763 45.4984435),POINT(-73.608887 45.4942634),false,2.7066833605706138
1551557519_124679871566759339,POINT(-73.5746763 45.4942634),POINT(-73.608887 45.4942634),false,2.6665740954229595
1551557519_124679871566759339,POINT(-73.608887 45.4984435),POINT(-73.608887 45.4942634),false,0.4648066424309274
1551557519_124679871566759339,POINT(-73.608887 45.4942634),POINT(-73.608887 45.4942634),true,0.0
1551405763_8659492404719418451,POINT(-123.249086 49.2697371),POINT(-123.249086 49.2697371),true,0.0
1551405763_8659492404719418451,POINT(-123.249086 49.2697371),POINT(-123.249686 49.2697371),false,0.043532798695777787
1551405763_8659492404719418451,POINT(-123.249086 49.2697371),POINT(-123.249086 49.268676),false,0.11798912185950795
1551405763_8659492404719418451,POINT(-123.249086 49.2697371),POINT(-123.249686 49.268676),false,0.12576397814732429
1552610068_12458216918188923986,POINT(-79.4218874 43.6519157),POINT(-79.4218874 43.6519157),true,0.0
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.9777554 49.2516076),false,1.0580393947070044
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.9777554 49.2516076),false,0.89181989365614966
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.9777554 49.2516076),false,0.56937433781607671
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.9777554 49.2516076),true,0.0
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.989921728264 49.2516076),false,0.56944189444533644
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.989921728264 49.2516076),false,0.0087716912395086576
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.989921728264 49.2516076),false,1.0506571185481319
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.989921728264 49.2516076),false,0.88304820244529758
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.989962521171 49.2516076),false,0.56940398618307875
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.989962521171 49.2516076),false,0.0058108880798826484
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.989962521171 49.2516076),false,1.0531465556158544
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.989962521171 49.2516076),false,0.88600900559531437
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.989963598391 49.2516076),false,0.56940319372676973
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.989963598391 49.2516076),false,0.0057327019765426512
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.989963598391 49.2516076),false,1.0532123273725711
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.989963598391 49.2516076),false,0.88608719169839989
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.990042581547 49.2516076),false,0.56937433781603619
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.990042581547 49.2516076),true,0.0
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.990042581547 49.2516076),false,1.0580393947065445
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.990042581547 49.2516076),false,0.89181989365614966
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.9777554 49.2569316225585),false,0.89201267387161276
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.9777554 49.2569316225585),false,1.0703864413881468
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.9777554 49.2569316225585),false,0.022630889248821388
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.9777554 49.2569316225585),false,0.59200522706489811
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.989921728264 49.2569316225585),false,0.024271041114432287
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.989921728264 49.2569316225585),false,0.59207020119357223
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.989921728264 49.2569316225585),false,0.88324476182651757
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.989921728264 49.2569316225585),false,1.0630899388585862
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.989962521171 49.2569316225585),false,0.023364854473543892
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.989962521171 49.2569316225585),false,0.59203374198686476
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.989962521171 49.2569316225585),false,0.88620428304511745
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.989962521171 49.2569316225585),false,1.0655503194857869
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.989963598391 49.2569316225585),false,0.023345536344086627
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.989963598391 49.2569316225585),false,0.59203297982446179
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.989963598391 49.2569316225585),false,0.88628243538356044
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.989963598391 49.2569316225585),false,1.0656153253911895
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.990042581547 49.2569316225585),false,0.022630889249088307
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.990042581547 49.2569316225585),false,0.59200522706512448
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.990042581547 49.2569316225585),false,0.89201267387177008
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.990042581547 49.2569316225585),false,1.0703864413888755
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.9777554 49.2571024775593),false,0.89269518030763761
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.9777554 49.2571024775593),false,1.0810085235084972
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.9777554 49.2571024775593),false,0.041629128343536471
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.9777554 49.2571024775593),false,0.61100346615961321
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.989921728264 49.2571024775593),false,0.042543041133943159
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.989921728264 49.2571024775593),false,0.6110664200081557
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.989921728264 49.2571024775593),false,0.88393406867917734
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.989921728264 49.2571024775593),false,1.0737842269177993
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.989962521171 49.2571024775593),false,0.042032647860179441
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.989962521171 49.2571024775593),false,0.61103109439744174
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.989962521171 49.2571024775593),false,0.88689127949124125
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.989962521171 49.2571024775593),false,1.0762201508530922
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.989963598391 49.2571024775593),false,0.042021912520648158
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.989963598391 49.2571024775593),false,0.61103035593391253
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.989963598391 49.2571024775593),false,0.88696937102705731
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.989963598391 49.2571024775593),false,1.0762845120948907
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.990042581547 49.2571024775593),false,0.041629128343316744
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.990042581547 49.2571024775593),false,0.611003466159353
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.990042581547 49.2571024775593),false,0.89269518030748429
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.990042581547 49.2571024775593),false,1.0810085235087064
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.9777554 49.2570287063487),false,0.89235093733405146
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.9777554 49.2570287063487),false,1.076393880594535
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.9777554 49.2570287063487),false,0.033426131118761165
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.9777554 49.2570287063487),false,0.60280046893483774
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.989921728264 49.2570287063487),false,0.034557667439240783
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.989921728264 49.2570287063487),false,0.60286427947395549
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.989921728264 49.2570287063487),false,0.883586399240273
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.989921728264 49.2570287063487),false,1.069138391880696
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.989962521171 49.2570287063487),false,0.03392735550473102
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.989962521171 49.2570287063487),false,0.602828473166593
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.989962521171 49.2570287063487),false,0.88654477417455857
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.989962521171 49.2570287063487),false,1.0715848804209904
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.989963598391 49.2570287063487),false,0.033914054548815215
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.989963598391 49.2570287063487),false,0.6028277246536321
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.989963598391 49.2570287063487),false,0.88662289634673563
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.989963598391 49.2570287063487),false,1.0716495201451737
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.990042581547 49.2570287063487),false,0.0334261311188254
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.990042581547 49.2570287063487),false,0.60280046893486161
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.990042581547 49.2570287063487),false,0.89235093733363546
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.990042581547 49.2570287063487),false,1.0763938805946776
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.9777554 49.2567280984013),false,0.89172738664653839
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.9777554 49.2567280984013),false,1.0580393947065445
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.9777554 49.2567280984013),true,0.0
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.9777554 49.2567280984013),false,0.56937433781607671
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.989921728264 49.2567280984013),false,0.008770781366871613
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.989921728264 49.2567280984013),false,0.56944189444524473
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.989921728264 49.2567280984013),false,0.88295660530832443
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.989921728264 49.2567280984013),false,1.0506571185481592
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.989962521171 49.2567280984013),false,0.0058102853261441864
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.989962521171 49.2567280984013),false,0.56940398618307853
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.989962521171 49.2567280984013),false,0.88591710133944246
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.989962521171 49.2567280984013),false,1.0531465556162178
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.989963598391 49.2567280984013),false,0.0057321073334364219
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.989963598391 49.2567280984013),false,0.56940319372685266
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.989963598391 49.2567280984013),false,0.8859952793318957
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.989963598391 49.2567280984013),false,1.0532123273725424
1551840438_9775159753473784676,POINT(-122.990042581547 49.2567280984013),POINT(-122.990042581547 49.2567280984013),true,0.0
1551840438_9775159753473784676,POINT(-122.990042581547 49.2516076),POINT(-122.990042581547 49.2567280984013),false,0.56937433781603619
1551840438_9775159753473784676,POINT(-122.9777554 49.2567280984013),POINT(-122.990042581547 49.2567280984013),false,0.89172738664653839
1551840438_9775159753473784676,POINT(-122.9777554 49.2516076),POINT(-122.990042581547 49.2567280984013),false,1.0580393947070044
1552098582_1953770902147266735,POINT(-79.3888889 43.6669805),POINT(-79.3790357 43.6417772),false,2.9124380211180227
1552098582_1953770902147266735,POINT(-79.3888889 43.6669805),POINT(-79.3888889 43.6417772),false,2.8024834935060383
1552098582_1953770902147266735,POINT(-79.3888889 43.6669805),POINT(-79.3790357 43.6669805),false,0.79253883531904212
1552098582_1953770902147266735,POINT(-79.3888889 43.6669805),POINT(-79.3888889 43.6669805),true,0.0
1552184882_10707511120107720345,POINT(-73.5394762 45.5426201),POINT(-73.5394762 45.5426201),true,1.2751468343171662e-12
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.002619 49.2661605),false,1.227276397956804
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-122.8942651 49.2661605),false,7.9237469892773529
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.1170021 49.2661605),false,8.4251753039542958
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.00393 49.2661605),false,1.2336469084049169
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.0021391 49.2661605),false,1.2267821927604967
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.002619 49.2209317),false,3.80259841988535
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-122.8942651 49.2209317),false,8.7060593967602227
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.1170021 49.2209317),false,9.1651947734233765
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.00393 49.2209317),false,3.8046611474917182
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.0021391 49.2209317),false,3.8024387993751785
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.002619 49.2809928),false,2.8762720662358117
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-122.8942651 49.2809928),false,8.3387096442454673
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.1170021 49.2809928),false,8.8164293628457848
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.00393 49.2809928),false,2.8789952455372143
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.0021391 49.2809928),false,2.8760612919560367
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.002619 49.243038),false,1.3447777538895307
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-122.8942651 49.243038),false,7.9446018456037883
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.1170021 49.243038),false,8.4450193658317971
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.00393 49.243038),false,1.3505968645542021
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.0021391 49.243038),false,1.3443265342150346
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.002619 49.2551278),false,0.0348292931500112
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-122.8942651 49.2551278),false,7.8290786635536067
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.1170021 49.2551278),false,8.336313220360255
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.00393 49.2551278),false,0.12997662242000738
1552149040_1155133943468481659,POINT(-123.0021391 49.2551278),POINT(-123.0021391 49.2551278),true,0.0
1552511819_5323447004743959966,POINT(-79.3789807 43.6418064),POINT(-79.3789807 43.6418064),true,0.0
1552511819_5323447004743959966,POINT(-79.3789807 43.6418064),POINT(-79.3809377 43.6418064),false,0.15747663923595412
1552511819_5323447004743959966,POINT(-79.3789807 43.6418064),POINT(-79.3789807 43.6424187),false,0.068084760450444148
1552511819_5323447004743959966,POINT(-79.3789807 43.6418064),POINT(-79.3809377 43.6424187),false,0.17156390578526506
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.3809387 43.6434437),false,1.8497425460505101
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.3849487700727 43.6434437),false,1.5512083523753044
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.3986856879131 43.6434437),false,0.711946726242278
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.4027115404606 43.6434437),false,0.64286910968512589
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.4024936 43.6434437),false,0.64262984823643965
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.3809387 43.6411151834593),false,1.7764921900305208
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.3849487700727 43.6411151834593),false,1.4630738245024113
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.3986856879131 43.6411151834593),false,0.4910521236503676
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.4027115404606 43.6411151834593),false,0.38411080699392414
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.4024936 43.6411151834593),false,0.38371021589953758
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.3809387 43.639235214699),false,1.7433570027941498
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.3849487700727 43.639235214699),false,1.4226462609882977
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.3986856879131 43.639235214699),false,0.35271819089578005
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.4027115404606 43.639235214699),false,0.17554520110433236
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.4024936 43.639235214699),false,0.17466689938970004
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.3809387 43.6367637981406),false,1.737508961990238
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.3849487700727 43.6367637981406),false,1.4154590682268804
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.3986856879131 43.6367637981406),false,0.32238793720962344
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.4027115404606 43.6367637981406),false,0.10166674886784069
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.4024936 43.6367637981406),false,0.10014251487433344
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.3809387 43.6376644),false,1.7346076710531653
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.3849487700727 43.6376644),false,1.4119015448033048
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.3986856879131 43.6376644),false,0.30643767935256838
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.4027115404606 43.6376644),false,0.017538527010183384
1552595689_18159358274704471241,POINT(-79.4024936 43.6376644),POINT(-79.4024936 43.6376644),true,0.0
1551910955_15660472149088870425,POINT(-71.2836656 46.8040543),POINT(-71.2836656 46.8040543),true,0.0
1551809493_7779340181493160024,POINT(-73.5599134 45.4987066),POINT(-73.5599134 45.4987066),true,0.0
1551541971_17522953723216538318,POINT(-73.562637 45.524234),POINT(-73.562637 45.524234),true,0.0
1552003607_14661035215978707772,POINT(-79.666042 43.5430947),POINT(-79.666042 43.5430947),true,0.0
1552003607_14661035215978707772,POINT(-79.666042 43.5430947),POINT(-79.6661771485808 43.5430947),false,0.010893040940164
1552003607_14661035215978707772,POINT(-79.666042 43.5430947),POINT(-79.666042 43.5429695362104),false,0.013917600245598625
1552003607_14661035215978707772,POINT(-79.666042 43.5430947),POINT(-79.6661771485808 43.5429695362104),false,0.017673657908588495
1551564310_7338036567980537425,POINT(-79.3761301 43.6543861),POINT(-79.3761301 43.6543861),true,0.0
1552265050_5878257285144266266,POINT(-73.5861546 45.5272162),POINT(-73.5861546 45.5272162),true,0.0
