sessionID,visitStartTime_ts,app_complete_ts,ts_diff_minutes
1552423762_974960512757357242,2019-03-12 20:49:22 UTC,2019-03-12 21:09:38.291 UTC,20
1552423762_974960512757357242,2019-03-12 20:49:22 UTC,2019-03-12 21:09:38.300 UTC,20
1552423762_974960512757357242,2019-03-12 20:49:22 UTC,2019-03-12 21:16:42.536 UTC,27
1552423762_974960512757357242,2019-03-12 20:49:22 UTC,2019-03-12 21:16:42.540 UTC,27
1552434012_9697515758680881203,2019-03-12 23:40:12 UTC,2019-03-13 00:14:37.557 UTC,34
1552434012_9697515758680881203,2019-03-12 23:40:12 UTC,2019-03-13 00:25:13.422 UTC,45
1552434012_9697515758680881203,2019-03-12 23:40:12 UTC,2019-03-13 00:27:17.082 UTC,47
1552434012_9697515758680881203,2019-03-12 23:40:12 UTC,2019-03-13 00:27:55.065 UTC,47
1552434012_9697515758680881203,2019-03-12 23:40:12 UTC,2019-03-13 00:27:57.904 UTC,47
1552434012_9697515758680881203,2019-03-12 23:40:12 UTC,2019-03-13 00:27:59.606 UTC,47
1552434012_9697515758680881203,2019-03-12 23:40:12 UTC,2019-03-13 00:28:31.201 UTC,48
1552434012_9697515758680881203,2019-03-12 23:40:12 UTC,2019-03-13 00:28:33.606 UTC,48
1552434012_9697515758680881203,2019-03-12 23:40:12 UTC,2019-03-13 00:28:35.113 UTC,48
1552434012_9697515758680881203,2019-03-12 23:40:12 UTC,2019-03-13 00:28:49.733 UTC,48
1552434012_9697515758680881203,2019-03-12 23:40:12 UTC,2019-03-13 00:28:51.725 UTC,48
1552434012_9697515758680881203,2019-03-12 23:40:12 UTC,2019-03-13 00:30:45.373 UTC,50
1552434012_9697515758680881203,2019-03-12 23:40:12 UTC,2019-03-13 00:30:47.040 UTC,50
1551553546_6272601662774088680,2019-03-02 19:05:46 UTC,2019-03-02 20:07:38.143 UTC,61
1551553546_6272601662774088680,2019-03-02 19:05:46 UTC,2019-03-02 20:10:40.812 UTC,64
1551553546_6272601662774088680,2019-03-02 19:05:46 UTC,2019-03-02 20:11:14.208 UTC,65
1551553546_6272601662774088680,2019-03-02 19:05:46 UTC,2019-03-02 20:16:13.507 UTC,70
1551553546_6272601662774088680,2019-03-02 19:05:46 UTC,2019-03-02 20:18:14.437 UTC,72
1551553546_6272601662774088680,2019-03-02 19:05:46 UTC,2019-03-02 20:22:47.272 UTC,77
1551553546_6272601662774088680,2019-03-02 19:05:46 UTC,2019-03-02 20:24:51.502 UTC,79
1551553546_6272601662774088680,2019-03-02 19:05:46 UTC,2019-03-02 20:25:31.208 UTC,79
1551553546_6272601662774088680,2019-03-02 19:05:46 UTC,2019-03-02 20:26:20.654 UTC,80
1551553546_6272601662774088680,2019-03-02 19:05:46 UTC,2019-03-02 20:26:36.225 UTC,80
1551553546_6272601662774088680,2019-03-02 19:05:46 UTC,2019-03-02 20:27:02.288 UTC,81
1551553546_6272601662774088680,2019-03-02 19:05:46 UTC,2019-03-02 20:27:49.609 UTC,82
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:24:56.054 UTC,10
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:27:06.465 UTC,12
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:27:11.605 UTC,12
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:27:16.196 UTC,12
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:27:25.689 UTC,12
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:27:40.872 UTC,13
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:37:18.427 UTC,22
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:41:55.939 UTC,27
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:45:01.030 UTC,30
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:45:20.601 UTC,30
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:49:44.489 UTC,35
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:50:13.172 UTC,35
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:51:05.070 UTC,36
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:51:11.366 UTC,36
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:51:55.509 UTC,37
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:52:09.326 UTC,37
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:52:43.056 UTC,38
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:56:02.334 UTC,41
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:56:03.483 UTC,41
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:58:14.338 UTC,43
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:58:37.772 UTC,44
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 00:59:06.159 UTC,44
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:00:31.086 UTC,45
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:00:31.517 UTC,45
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:00:42.461 UTC,46
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:01:34.300 UTC,47
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:01:37.400 UTC,47
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:01:55.007 UTC,47
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:02:43.471 UTC,48
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:03:28.769 UTC,48
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:03:43.717 UTC,49
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:06:52.066 UTC,52
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:06:52.208 UTC,52
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:06:59.571 UTC,52
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:08:45.739 UTC,54
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:09:32.392 UTC,54
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:12:24.565 UTC,57
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:13:16.566 UTC,58
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:14:00.501 UTC,59
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:14:50.584 UTC,60
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:16:07.095 UTC,61
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:16:50.511 UTC,62
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:17:49.644 UTC,63
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:17:59.809 UTC,63
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:18:14.802 UTC,63
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:19:58.593 UTC,65
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:21:08.859 UTC,66
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:23:07.081 UTC,68
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:24:24.355 UTC,69
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:24:30.866 UTC,69
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:25:23.954 UTC,70
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:26:49.413 UTC,72
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:28:14.890 UTC,73
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:28:57.310 UTC,74
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:29:59.776 UTC,75
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:30:36.857 UTC,76
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:31:28.526 UTC,76
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:32:26.129 UTC,77
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:33:12.981 UTC,78
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:36:04.029 UTC,81
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:36:09.360 UTC,81
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:37:31.243 UTC,82
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:37:36.598 UTC,83
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:37:41.163 UTC,83
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:38:12.809 UTC,83
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:38:45.936 UTC,84
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:38:50.614 UTC,84
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:38:58.848 UTC,84
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:39:05.290 UTC,84
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:39:07.091 UTC,84
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:51:56.712 UTC,97
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:55:37.107 UTC,101
1552436074_349764747829707623,2019-03-13 00:14:34 UTC,2019-03-13 01:56:56.344 UTC,102
1551578208_1104615548297674432,2019-03-03 01:56:48 UTC,2019-03-03 02:50:45.157 UTC,53
1551578208_1104615548297674432,2019-03-03 01:56:48 UTC,2019-03-03 02:50:51.136 UTC,54
1551578208_1104615548297674432,2019-03-03 01:56:48 UTC,2019-03-03 02:51:27.088 UTC,54
1551578208_1104615548297674432,2019-03-03 01:56:48 UTC,2019-03-03 02:51:36.166 UTC,54
1552251963_4414721480966642104,2019-03-10 21:06:03 UTC,2019-03-10 21:20:07.880 UTC,14
1552251963_4414721480966642104,2019-03-10 21:06:03 UTC,2019-03-10 21:38:22.448 UTC,32
1552251963_4414721480966642104,2019-03-10 21:06:03 UTC,2019-03-10 21:38:31.788 UTC,32
1552251963_4414721480966642104,2019-03-10 21:06:03 UTC,2019-03-10 21:45:38.881 UTC,39
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 16:57:21.923 UTC,12
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 16:58:07.329 UTC,13
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 16:58:25.042 UTC,13
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 16:58:29.104 UTC,13
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 16:59:27.791 UTC,14
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 16:59:34.206 UTC,14
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:02:03.172 UTC,17
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:05:50.751 UTC,21
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:06:18.950 UTC,21
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:06:28.387 UTC,21
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:06:54.101 UTC,22
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:07:23.458 UTC,22
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:07:36.858 UTC,22
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:08:58.150 UTC,24
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:09:22.528 UTC,24
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:09:54.634 UTC,25
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:10:58.592 UTC,26
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:11:42.003 UTC,27
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:14:39.870 UTC,29
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:16:40.767 UTC,31
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:17:47.182 UTC,33
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:19:04.878 UTC,34
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:19:39.067 UTC,34
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:20:45.522 UTC,36
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:21:20.262 UTC,36
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:25:29.408 UTC,40
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:25:33.519 UTC,40
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:25:44.231 UTC,41
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:26:59.371 UTC,42
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:28:14.140 UTC,43
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:43:19.313 UTC,58
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:43:57.362 UTC,59
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:44:01.632 UTC,59
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:48:14.097 UTC,63
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 17:51:31.563 UTC,66
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 18:01:43.738 UTC,77
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 18:15:03.057 UTC,90
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 18:15:14.886 UTC,90
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 18:16:27.250 UTC,91
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 18:32:12.868 UTC,107
1551631482_17300466581373546602,2019-03-03 16:44:42 UTC,2019-03-03 18:40:48.102 UTC,116
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 05:25:13.762 UTC,21
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 05:25:54.906 UTC,22
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 05:28:33.019 UTC,25
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 05:30:53.281 UTC,27
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 05:33:25.525 UTC,30
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 05:34:17.813 UTC,30
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 05:34:42.379 UTC,31
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 05:34:48.519 UTC,31
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 05:34:51.563 UTC,31
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 05:34:54.200 UTC,31
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 05:35:49.326 UTC,32
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 05:48:20.106 UTC,44
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 05:56:01.011 UTC,52
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 05:56:51.138 UTC,53
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 05:59:11.074 UTC,55
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 06:02:36.887 UTC,59
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 06:03:13.313 UTC,59
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 06:03:53.630 UTC,60
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 06:05:42.073 UTC,62
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 06:05:59.504 UTC,62
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 06:07:08.514 UTC,63
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 06:07:48.491 UTC,64
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 06:08:47.149 UTC,65
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 06:09:33.950 UTC,66
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 06:11:21.717 UTC,68
1552107801_5616530937917939057,2019-03-09 05:03:21 UTC,2019-03-09 06:12:24.077 UTC,69
1551741103_9312256708358036872,2019-03-04 23:11:43 UTC,2019-03-04 23:43:37.795 UTC,31
1551741103_9312256708358036872,2019-03-04 23:11:43 UTC,2019-03-04 23:46:46.725 UTC,35
1552252049_18132044568389978837,2019-03-10 21:07:29 UTC,2019-03-10 22:07:46.106 UTC,60
1552252049_18132044568389978837,2019-03-10 21:07:29 UTC,2019-03-10 22:07:58.468 UTC,60
1552252049_18132044568389978837,2019-03-10 21:07:29 UTC,2019-03-10 22:09:19.413 UTC,61
1552252049_18132044568389978837,2019-03-10 21:07:29 UTC,2019-03-10 22:18:07.050 UTC,70
1552252049_18132044568389978837,2019-03-10 21:07:29 UTC,2019-03-10 22:20:26.946 UTC,72
1552252049_18132044568389978837,2019-03-10 21:07:29 UTC,2019-03-10 22:21:45.567 UTC,74
1552252049_18132044568389978837,2019-03-10 21:07:29 UTC,2019-03-10 22:28:12.513 UTC,80
1552252049_18132044568389978837,2019-03-10 21:07:29 UTC,2019-03-10 22:31:34.790 UTC,84
1552252049_18132044568389978837,2019-03-10 21:07:29 UTC,2019-03-10 22:32:09.853 UTC,84
1552252049_18132044568389978837,2019-03-10 21:07:29 UTC,2019-03-10 22:32:28.126 UTC,84
1552252049_18132044568389978837,2019-03-10 21:07:29 UTC,2019-03-10 22:34:08.876 UTC,86
1552252049_18132044568389978837,2019-03-10 21:07:29 UTC,2019-03-10 22:35:13.301 UTC,87
1552252049_18132044568389978837,2019-03-10 21:07:29 UTC,2019-03-10 22:35:40.607 UTC,88
1552252049_18132044568389978837,2019-03-10 21:07:29 UTC,2019-03-10 22:36:43.758 UTC,89
1552252049_18132044568389978837,2019-03-10 21:07:29 UTC,2019-03-10 22:39:14.397 UTC,91
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:26:38.960 UTC,17
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:28:01.071 UTC,19
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:28:40.719 UTC,19
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:30:04.444 UTC,21
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:31:39.187 UTC,22
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:34:04.491 UTC,25
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:35:42.848 UTC,26
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:39:35.630 UTC,30
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:39:41.076 UTC,30
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:44:01.977 UTC,35
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:44:47.449 UTC,35
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:45:26.992 UTC,36
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:46:40.033 UTC,37
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:47:24.101 UTC,38
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:47:26.306 UTC,38
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:48:11.346 UTC,39
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:48:13.511 UTC,39
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:48:47.296 UTC,39
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:49:34.527 UTC,40
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:50:19.781 UTC,41
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:52:17.168 UTC,43
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:52:24.703 UTC,43
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:52:45.414 UTC,43
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:53:18.495 UTC,44
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:54:26.256 UTC,45
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:55:23.028 UTC,46
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:55:38.748 UTC,46
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:55:55.008 UTC,47
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:56:15.478 UTC,47
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:56:31.371 UTC,47
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:56:52.401 UTC,47
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:57:41.454 UTC,48
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:57:55.890 UTC,49
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:58:20.846 UTC,49
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:58:36.769 UTC,49
1552252135_13775340889291421415,2019-03-10 21:08:55 UTC,2019-03-10 21:58:49.260 UTC,49
1552263137_4452168785483722059,2019-03-11 00:12:17 UTC,2019-03-11 01:59:14.427 UTC,106
1552263137_4452168785483722059,2019-03-11 00:12:17 UTC,2019-03-11 02:13:03.193 UTC,120
1552507197_14785336440598565519,2019-03-13 19:59:57 UTC,2019-03-13 20:28:11.673 UTC,28
1552507197_14785336440598565519,2019-03-13 19:59:57 UTC,2019-03-13 20:33:38.004 UTC,33
1552507197_14785336440598565519,2019-03-13 19:59:57 UTC,2019-03-13 20:42:40.582 UTC,42
1552507197_14785336440598565519,2019-03-13 19:59:57 UTC,2019-03-13 20:48:52.661 UTC,48
1552507197_14785336440598565519,2019-03-13 19:59:57 UTC,2019-03-13 20:51:15.209 UTC,51
1552507197_14785336440598565519,2019-03-13 19:59:57 UTC,2019-03-13 20:59:50.620 UTC,59
1552507197_14785336440598565519,2019-03-13 19:59:57 UTC,2019-03-13 21:01:15.289 UTC,61
1552507197_14785336440598565519,2019-03-13 19:59:57 UTC,2019-03-13 21:02:56.218 UTC,62
1552507197_14785336440598565519,2019-03-13 19:59:57 UTC,2019-03-13 21:07:03.334 UTC,67
1552507197_14785336440598565519,2019-03-13 19:59:57 UTC,2019-03-13 21:09:40.936 UTC,69
1552507197_14785336440598565519,2019-03-13 19:59:57 UTC,2019-03-13 21:10:31.643 UTC,70
1552507197_14785336440598565519,2019-03-13 19:59:57 UTC,2019-03-13 21:13:23.687 UTC,73
1552507197_14785336440598565519,2019-03-13 19:59:57 UTC,2019-03-13 21:15:35.366 UTC,75
1552507197_14785336440598565519,2019-03-13 19:59:57 UTC,2019-03-13 21:17:41.223 UTC,77
1552507197_14785336440598565519,2019-03-13 19:59:57 UTC,2019-03-13 21:19:15.626 UTC,79
1552507197_14785336440598565519,2019-03-13 19:59:57 UTC,2019-03-13 21:20:30.502 UTC,80
1552507197_14785336440598565519,2019-03-13 19:59:57 UTC,2019-03-13 21:22:13.169 UTC,82
1552507197_14785336440598565519,2019-03-13 19:59:57 UTC,2019-03-13 21:31:58.490 UTC,92
1552529643_9500874782696819448,2019-03-14 02:14:03 UTC,2019-03-14 03:31:37.981 UTC,77
1552530657_12494442656653621746,2019-03-14 02:30:57 UTC,2019-03-14 03:32:33.089 UTC,61
1552530657_12494442656653621746,2019-03-14 02:30:57 UTC,2019-03-14 03:33:48.678 UTC,62
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 19:31:52.387 UTC,38
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 19:32:35.413 UTC,39
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 19:33:09.438 UTC,39
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 19:34:12.403 UTC,41
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 19:37:22.541 UTC,44
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 19:46:33.262 UTC,53
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 19:47:44.286 UTC,54
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 19:52:31.133 UTC,59
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 19:56:11.192 UTC,63
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 19:59:04.862 UTC,65
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 19:59:12.375 UTC,66
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 20:00:05.050 UTC,66
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 20:00:41.666 UTC,67
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 20:01:02.204 UTC,67
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 20:01:54.787 UTC,68
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 20:03:17.498 UTC,70
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 20:06:21.964 UTC,73
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 20:06:36.346 UTC,73
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 20:06:45.236 UTC,73
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 20:07:22.683 UTC,74
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 20:07:23.691 UTC,74
1551898391_5394036988609688698,2019-03-06 18:53:11 UTC,2019-03-06 20:09:30.008 UTC,76
